0.122143,0.30943,0.130286,0.148201,0.314316,0.604203,0.283373,0.197058,-0.0260573,0.0211715,0.104229,-0.00325716,0.0749147,0.102601,0,0.0846862,0.0716575,0,0,0.0521146,0,0.0716575,0.0325716,0.0586289,0,0.0456002,0.0846862,0.0651432,0,0,0,0.0977148,0.0846862,0,0,0,0,0,0,0.0912005,0.0586289,0,0,0.0521146,0.0781718,0.0521146,0,0,0,0.0912005,0.130286,0,0,0,0,0,0,0.0651432,0.0846862,0,0,0.0456002,0,0.0781718,0.0781718,0,0,0.0521146,0,0.0846862,0.0846862,0,0,0.0586289,0,0.0846862,0.0781718,0,0,0.0521146,0,0.0912005,0.0716575,0,0,0.0521146,-0.000325716,0,0.00993434,-0.00162858,0,0,0.000977148,0.00342002,0.0221487,0.0501603,0,0,0.00276859,-0.00162858,0.000977148,0,0.00211715,0.00244287,0.00602575,0.0236144,0.000162858,-0.00846862,0.00228001,0,0,0,0.00130286,-0.000977148,-0.0174258,-0.0254058,0.000651432,-0.00635146,0,0,0,0,-0.00130286,-0.00276859,-0.0164487,-0.0358288,0,0,0.00928291,-0.00162858,0,0,-0.000162858,0.0019543,0.022963,0.036643,0,-0.00407145,0.00130286,0,0,0,0.00162858,0.000651432,-0.00781718,-0.00439717,0.000162858,-0.00977148,0,0,0,0,-0.00130286,-0.000977148,-0.0390859,-0.0483688,0,0,0.00325716,-0.0104229,0,0,0.000325716,0.00472288,-0.0205201,0.0247544,-0.000162858,0,0.0136801,-0.0162858,0,0,0.000977148,0.00960862,-0.00635146,0.0858262,-0.000488574,0,0.0247544,-0.0136801,0,0,0.00146572,0.00830576,0.0288259,0.115141,-0.000651432,0,0.0219858,-0.00651432,0,0,0.00146572,0.00635146,0.0415288,0.102438,-0.000488574,0,0.0146572,-0.00146572,0,0,0.00146572,0.00472288,0.0379459,0.0804518,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0990118,0.291731,0.113156,0.143213,0.307644,0.708995,0.263442,0.0689546,0.0442017,0.0654185,-0.0300571,0.0548101,0.00176807,0.0937076,0,0.0848672,0,0,0,0.0424336,0,0.113156,0,0,0,0.0424336,0.0565781,0.0424336,0,0,0,0.0707227,0.0848672,0,0,0,0,0,0,0.0777949,0.0353613,0,0,0.0424336,0,0.106084,0,0,0,0.0353613,0,0.0424336,0.0919395,0,0,0.0282891,0,0.0565781,0.0919395,0,0,0.0353613,0,0.0777949,0.0848672,0,0,0.0565781,0,0.0848672,0.0777949,0,0,0.0565781,0,0.0848672,0.0707227,0,0,0.0495059,0,0.0848672,0,0,0,0.0495059,-0.00106084,0,0.0127301,0,0,0,0.000707227,0.0026521,0.0304108,0.0468538,0,0,0.00972437,0,0,0,0.000176807,0.00300571,0.031118,0.052158,0.00053042,-0.00282891,0.00159126,0,0,0,-0.00053042,0.000707227,-0.0026521,0.00229849,0.000176807,-0.0113156,0,0,0,0,-0.00053042,-0.00282891,-0.0270514,-0.0450857,-0.00053042,0,0.00742588,-0.00159126,0,0,0.000707227,0.00123765,0.014675,0.0217472,0.000353613,0,0.00388975,0,0,0,-0.000353613,0.00141445,0.0116692,0.0206864,0.000707227,0,0.00176807,-0.015559,0,0,0.000884033,-0.00106084,-0.0381902,-0.0473842,0.000707227,0,0.00459697,-0.0139677,0,0,0.00141445,0.00353613,-0.0289963,0.00212168,0,0,0.0102548,-0.0136141,0,0,0.00159126,0.00671865,-0.010078,0.0489755,-0.000353613,0,0.0167966,-0.00884033,0,0,0.000884033,0.00459697,0.0208632,0.0611751,-0.000707227,0,0.0194487,-0.00424336,0,0,0.000707227,0.00459697,0.0381902,0.0767341,-0.000884033,0,0.0150286,0,0,0,0.000353613,0.00371294,0.0360686,0.068601,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0792774,0.252513,0.139469,0.202598,0.2393,0.566686,0.271598,0.149746,0.140938,0.0499154,0.102767,0.0968945,0.0337663,0.110107,0,0.058724,0.117448,0,0,0.0352344,0.029362,0.0822136,0.0763412,0,0,0.058724,0.0411068,0.1703,0,0,0,0.0763412,0.0763412,0.0939584,0,0,0,0.129193,0,0.0528516,0.135065,0,0,0.0352344,0,0.187917,0,0,0,0.0352344,0,0.0352344,0.0528516,0.111576,0,0.14681,0,0.058724,0.0411068,0.088086,0,0.140938,0,0.0704688,0.029362,0.0822136,0.0352344,0.0469792,0,0.0645964,0.129193,0,0,0.0411068,0,0.0645964,0.111576,0,0,0.0411068,0,0.0645964,0.105703,0,0,0.0352344,0.0014681,0,0.00660645,-0.00411068,0,0,0.00044043,0.00367025,-0.00322982,0.0290684,0.00117448,-0.00058724,0.00939584,-0.00190853,0,0,0.00102767,0.00396387,0.020847,0.055641,-0.00029362,-0.00088086,0.00645964,0,0,0,0.00073405,0.00029362,0.0362621,0.0384642,-0.0014681,-0.00778093,0.00264258,0,0,0,-0.00073405,-0.00367025,-0.0117448,-0.0418408,0.00073405,0,0.00249577,-0.00396387,0,0,-0.00029362,0.0014681,-0.0138001,-0.00176172,0.00058724,0,0.00719369,0,0,0,0.00088086,0.00205534,0.0459515,0.0626878,-0.00117448,0,0.00102767,-0.00557878,0.00954264,0,0.00044043,-0.00484473,0.0274535,-0.0199661,-0.00132129,0,0.00322982,-0.00601921,0.0108639,0,0.00073405,-0.00352344,0.0306833,-0.00381706,0,0,0.00851498,-0.00601921,0.0058724,-0.00073405,0.00058724,0.00044043,0.0299492,0.0342067,0.00102767,0,0.014681,-0.00836817,0,0,0.00073405,0.00322982,-0.0044043,0.0303897,0.00190853,0,0.0162959,-0.00499154,0,0,0.00058724,0.00499154,0.0168831,0.0707624,0.00132129,0,0.0139469,-0.00352344,0,0,0.00044043,0.00499154,0.0180576,0.0719369,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0860248,0.273715,0.147024,0.156409,0.315946,0.594353,0.279972,0.223664,0.0437944,0.017205,-0.00782044,0.0312817,0.106358,0.11105,0,0.112614,0.0312817,0,0,0.0750762,0,0.100102,0.0563071,0,0,0.0563071,0.0312817,0.0813325,0.0750762,0,0,0.0875889,0.100102,0.0500508,0,0,0,0.112614,0,0.0938452,0.018769,0,0,0.0688198,0,0.0938452,0.0688198,0,0,0.0500508,0.0875889,0,0,0,0,0,0,0.0625635,0.0688198,0,0,0.0312817,0,0.0813325,0.0625635,0,0,0.0500508,0,0.0875889,0.0750762,0,0,0.0563071,0,0.0938452,0.0750762,0,0,0.0563071,0,0.100102,0.0625635,0,0,0.0625635,0.00140768,0,0.0121999,-0.00109486,0,0,0.0017205,0.00297177,0.0426996,0.0705403,0.000156409,0,0.0142332,-0.00406663,0,0,0.000625635,0.00234613,0.0383201,0.0575584,-0.000625635,-0.000625635,0.00250254,-0.00344099,0,0,-0.00156409,-0.00140768,-0.00234613,-0.0143896,-0.000625635,-0.0128255,0.00281536,0,0,0,-0.00109486,-0.00265895,-0.0365996,-0.0556815,0.00140768,0,0.00500508,-0.000625635,0,0,0.00109486,0.0018769,0.0147024,0.0281536,-0.000156409,0,0.00797684,-0.00391022,0,0,0.000469226,0.000938452,0.0153281,0.0197075,0.00250254,-0.0101666,0,0,0,0,-0.000625635,-0.000625635,-0.0284664,-0.0350356,0.00328458,0,0.0018769,-0.0107922,0,0,-0.000782044,0.00453585,-0.0198639,0.0281536,0.00109486,0,0.0140768,-0.0123563,0,0,0.000156409,0.00641276,0.0118871,0.0797684,0.000625635,0,0.0234613,-0.00860248,0,0,0.000156409,0.00516149,0.0450457,0.0986939,0.000156409,0,0.0237741,-0.00578712,0,0,0.000938452,0.00469226,0.0575584,0.106358,0.000156409,0,0.0190819,-0.00344099,0,0,0.000625635,0.00406663,0.0541174,0.0963478,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.12458,0.315603,0.132885,0.146174,0.300653,0.597985,0.294009,0.17109,-0.0265771,0.0215939,0.101325,0.00498321,0.147835,0.147835,0,0.0797313,0.0664427,0,0,0.0465099,0,0.0664427,0.0398656,0,0,0.0398656,0.0863756,0.0597985,0,0,0,0.0996641,0.0797313,0.0465099,0,0,0,0.0930198,0,0.0797313,0.0597985,0,0,0.0465099,0.073087,0,0,0,0,0,0.146174,0,0,0,0,0,0,0.0664427,0.0863756,0,0,0.0465099,0,0.0797313,0.0797313,0,0,0.0531542,0,0.0797313,0.0863756,0,0,0.0531542,0,0.0863756,0.073087,0,0,0.0465099,0,0.0863756,0.0797313,0,0,0.0531542,0,0,0.00863756,-0.0023255,0,0,0.00149496,0.00382046,0.0159463,0.0524898,0.000166107,0,0.00265771,-0.000830534,0,0,0.00315603,0.00282382,0.00431878,0.0313942,0.000332214,-0.00631206,0.00199328,0,0,0,0.00166107,-0.000996641,-0.0127902,-0.0222583,-0.000166107,-0.00564763,0.00132885,0,0,0,-0.0023255,-0.0024916,-0.0116275,-0.029567,-0.000166107,0,0.0073087,-0.00215939,0,0,-0.000166107,0.00182718,0.0136208,0.0274076,0.000996641,-0.00265771,0,0,0,0,0.0023255,0.000498321,-0.00581374,-0.00315603,0,-0.00946809,0,0,0,0,-0.000664427,-0.000830534,-0.0415267,-0.0498321,-0.000332214,0,0.00265771,-0.00996641,0,0,-0.00116275,0.00348824,-0.0205972,0.0142852,-0.000830534,0,0.0141191,-0.0169429,0,0,-0.00166107,0.00780702,-0.00664427,0.0714259,-0.000332214,0,0.0252482,-0.0129563,0,0,-0.000166107,0.00813924,0.0269093,0.10498,-0.000332214,0,0.0151157,-0.00149496,0,0,-0.000332214,0.0048171,0.0360452,0.0812263,-0.000664427,0,0.02176,-0.00597985,0,0,-0.000166107,0.00647817,0.0421911,0.104315,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0196053,0.254868,0.0769129,0.15081,0.251852,0.484099,0.262409,0.137237,0.161366,0.0995343,0.078421,0.132712,0.233755,0.12668,0,0.0542915,0.0723886,0,0,0.0301619,0.0301619,0.0663562,0.0542915,0,0,0.0663562,0.0361943,0.0965182,0,0,0,0.0723886,0.0663562,0.0542915,0,0,0,0.078421,0,0.0422267,0.0965182,0,0,0.0241295,0.0361943,0.0663562,0.0603238,0,0,0.0663562,0,0.0542915,0.0904858,0,0,0.0361943,0.0301619,0.0482591,0.0904858,0,0,0.0603238,0.0361943,0.0482591,0.0904858,0,0,0.0663562,0,0.078421,0.0603238,0,0,0.0542915,0,0.0663562,0.0603238,0,0,0.0482591,0.0301619,0.0542915,0.0844534,0,0,0.0603238,0.000754048,0,0.00407186,-0.00965182,0,0,0.00135729,0.00256376,-0.015835,0.0107075,0.00015081,-0.00180972,0.0288046,-0.00346862,0,0,0.00211133,0.00648481,0.0553471,0.127887,-0.000603238,-0.00346862,0.0327257,0,0,0,0.00105567,0.00392105,0.10059,0.144476,-0.000301619,-0.0135729,0.00482591,0,0,0,-0.00165891,-0.00437348,-0.0212642,-0.0588158,0.000754048,0,0.00271457,-0.0194544,0,0,0.000603238,-0.000603238,-0.0583633,-0.0634908,-0.00015081,-0.00241295,0.0300111,-0.00105567,0,0,0.0015081,0.00497672,0.0609271,0.0986295,0.000603238,0,0.0101042,-0.0367975,0,0,-0.00180972,0.000603238,-0.0922955,-0.090335,0.00135729,-0.000754048,0.0179463,-0.0653006,0,0,0.00120648,0.00512753,-0.168002,-0.14342,0.00301619,-0.00120648,0.0298603,-0.0729919,0,0,0.00241295,0.0131204,-0.172677,-0.109789,0.00301619,0,0.046751,-0.0387581,0,0,0.00120648,0.00889777,0.0440364,0.129395,0.000904858,0,0.0294079,-0.0171923,0,0,0.00120648,0.00497672,0.0303127,0.0740475,0,-0.000904858,0.0183988,-0.00422267,0,0,0.00135729,0.00331781,0.0203593,0.0469018,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0613717,0.245487,0.0797833,0.118141,0.197924,0.578429,0.204061,0.118141,0.118141,0.0751804,0.115072,0.0997291,0.563086,0.107401,0,0.0675089,0,0,0,0.036823,0,0.0613717,0.0490974,0,0,0.036823,0,0.0675089,0.0429602,0,0,0.036823,0.0675089,0.0245487,0,0,0,0.0736461,0.0552346,0,0,0,0,0,0,0.0675089,0.0245487,0,0,0.036823,0,0.0306859,0.0859204,0,0,0.0184115,0,0.036823,0.0859204,0,0,0.0245487,0,0.0552346,0.0736461,0,0,0.036823,0,0.0613717,0.0675089,0,0,0.0429602,0,0.0613717,0.0675089,0,0,0.036823,0,0.0675089,0,0,0,0.036823,-0.000767147,0,0.00276173,0,0,0,0.000306859,0.00153429,0.00598374,0.0161101,-0.000153429,0,0.0116606,-0.00168772,0,0,0.000767147,0.00214801,0.020713,0.0348285,0,0,0.00905233,-0.000767147,0,0,0.000460288,0.000920576,0.0187184,0.0230144,0.000153429,-0.00705775,0.000920576,0,0,0,-0.000613717,-0.00138086,-0.0148826,-0.0225541,0.000306859,-0.00322202,0,0,0,0,-0.000460288,0.000613717,-0.00567689,-0.00214801,-0.000306859,0,0.0104332,-0.00138086,0,0,0.00107401,0.00107401,0.021787,0.0262364,0.00199458,0,0.00199458,-0.0176444,0,0,-0.000460288,0.0026083,-0.0474097,-0.0213267,0.0026083,0,0.00352887,-0.0268501,0,0,-0.000920576,0.00690432,-0.0710378,-0.00199458,0.00168772,0,0.00567689,-0.0168772,0,0,-0.000767147,0.0062906,-0.030379,0.032527,0.000153429,0,0.0118141,-0.00981948,0,0,0.000613717,0.00291516,0.00214801,0.0236281,0,0,0.0113538,-0.00383573,0,0,0.000613717,0.00199458,0.0142689,0.0289981,-0.000613717,0,0.00997291,0,0,0,0.000613717,0.00153429,0.0219404,0.031453,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0886637,0.293133,0.097711,0.141138,0,0.680358,0.284086,0.126662,0.121234,0.0126662,0.0144757,0.0922826,0.307609,0.121234,0,0.0796164,0.0651407,0,0,0.0434271,0,0.0940921,0.0579028,0,0,0.050665,0,0.10133,0.050665,0,0,0.0434271,0.0868542,0.0579028,0,0,0,0.10133,0.0940921,0,0,0,0,0,0,0.0940921,0.050665,0,0,0.050665,0,0.0361893,0.0796164,0,0,0.0144757,0,0.0434271,0.0868542,0,0,0.0289514,0,0.0651407,0.0796164,0,0,0.0434271,0,0.0796164,0.0868542,0,0,0.050665,0,0.0868542,0.0796164,0,0,0.050665,0,0.0868542,0.0723785,0,0,0.0434271,-0.000542839,0,0.0074188,-0.00199041,0,0,0.00144757,0.00180946,0.0128472,0.0247896,-0.000542839,0,0.0151995,-0.00271419,0,0,0.00108568,0.00126662,0.0351036,0.0414367,0,0,0.00796164,-0.00144757,0,0,-0.000542839,-0.00108568,0.020266,0.0124853,0.000180946,-0.0113996,0.0023523,0,0,0,-0.00108568,-0.00144757,-0.023704,-0.0323894,0.000180946,-0.00144757,0,0,0,0,0.00108568,0.00126662,-0.00361893,0.00524744,-0.000361893,0,0.0113996,-0.00217136,0,0,0.000361893,0.000542839,0.0265991,0.030399,0.00126662,0,0.000904732,-0.0132091,0,0,0.000361893,-0.000180946,-0.0280467,-0.0296752,0.00162852,0,0.00126662,-0.0161042,0,0,0.00108568,0.00452366,-0.037094,0.00723785,0.00144757,0,0.00379987,-0.0162852,0,0,0.00108568,0.00687596,-0.0291324,0.0381797,0.000180946,0,0.0119425,-0.0074188,0,0,0.000542839,0.00253325,0.00850448,0.0256944,-0.000361893,0,0.0153804,-0.00488555,0,0,0.000180946,0.00144757,0.0262372,0.0378178,-0.000542839,0,0.0148376,-0.00343798,0,0,0.000180946,0.000904732,0.0285895,0.0358274,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.082407,0.314645,0.104882,0.157322,0.221,0.663001,0.299662,0.117992,0.114246,0.129229,0.146085,0.12361,0.157322,0.119865,0,0.0749154,0,0,0,0.0374577,0,0.082407,0.0224746,0,0,0.0524408,0,0.0674239,0.0149831,0,0,0.0374577,0.0749154,0.0224746,0,0,0,0.082407,0,0,0,0,0,0,0,0.0674239,0.0224746,0,0,0.0374577,0,0.0374577,0.104882,0,0,0.0224746,0,0.0449492,0.0898985,0,0,0.0224746,0,0.0524408,0.082407,0,0,0.0299662,0,0.082407,0.0599323,0,0,0.0599323,0,0.082407,0.0524408,0,0,0.0524408,0,0.0749154,0.0449492,0,0,0.0449492,0.000187289,0,0.00430764,0,0,0,0.000749154,0.00187289,0.00861527,0.0217255,0.00224746,0,0.0101136,-0.00131102,0,0,0.00337119,0.00524408,0.0213509,0.0580594,0.00206017,0,0.00561866,-0.000749154,0,0,0.00262204,0.00337119,0.00992629,0.0335246,-0.00131102,-0.00730425,0.000936443,0,0,0,-0.00206017,-0.00355848,-0.0140466,-0.0382069,-0.000936443,0,0,0,0,0,-0.00112373,-0.000936443,0,-0.00636781,0.00206017,0,0.00786612,-0.000936443,0,0,0.00299662,0.00430764,0.0134848,0.0427018,0.000936443,0,0.0016856,-0.0103009,0,0,-0.00131102,0.00187289,-0.0271568,-0.00992629,0.00131102,0,0.00224746,-0.0119865,0,0,-0.000936443,0.0048695,-0.0260331,0.0187289,0.00280933,0,0.00449492,-0.0192907,0,0,0.000561866,0.0127356,-0.0361467,0.0809086,0.00149831,0,0.0147958,-0.0136721,0,0,0.0016856,0.0121738,0.0106754,0.117804,0.000187289,0,0.0174178,-0.00711696,0,0,0.00149831,0.00711696,0.0282806,0.0908349,0.000187289,0,0.0131102,-0.00243475,0,0,0.00112373,0.00393306,0.0234111,0.0578722,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0.0862965,0.28823,0.115637,0.153608,0.224371,0.661031,0.269245,0.125993,0.146704,0.0586816,0.120815,0.122541,0.0586816,0.108734,0,0.0759409,0.0690372,0,0,0.048326,0,0.0966521,0.0414223,0,0,0.0552298,0,0.124267,0,0,0,0.048326,0.0966521,0.048326,0,0,0,0.103556,0,0.048326,0.0966521,0,0,0.0276149,0,0.103556,0,0,0,0.0552298,0,0.0414223,0.0621335,0.0552298,0,0.117363,0,0.0621335,0.0759409,0,0,0.0345186,0,0.0690372,0.0828446,0,0,0.0414223,0,0.0966521,0.0690372,0,0,0.0690372,0,0.0897483,0.0621335,0,0,0.0552298,0.0345186,0.0759409,0.0621335,0,0,0.0759409,-0.000172593,0,0.00604075,-0.00345186,0,0,0.000690372,0.00224371,0.00638594,0.0233001,0,0,0.0170867,-0.00138074,0,0,0.00207112,0.00207112,0.0462549,0.0607527,0,0,0.0143252,0,0,0,0.00138074,0.000517779,0.0514327,0.0552298,0.000172593,-0.0105282,0.00189852,0,0,0,-0.00103556,-0.00207112,-0.0267519,-0.0415949,0,0,0.00103556,-0.00707631,0,0,-0.000172593,0.00138074,-0.0182949,-0.00845706,-0.000345186,0,0.0153608,0,0,0,0.00138074,0.00120815,0.0460823,0.0521231,0.000172593,0,0.00224371,-0.00932002,0.00327927,0,0.000345186,0.00138074,-0.00897483,0.00362445,0.00138074,0,0.00759409,-0.0146704,0,0,0.00138074,0.00673113,-0.01864,0.0431482,0.000690372,0,0.0074215,-0.0125993,0,0,0.00189852,0.00690372,-0.0153608,0.0481534,-0.000862965,0,0.0120815,-0.00552298,0,0,0.00189852,0.00224371,0.0227823,0.0384882,-0.000862965,0,0.0188126,-0.00431482,0,0,0.00172593,0.00172593,0.0410771,0.0510875,-0.000862965,-0.00103556,0.01864,-0.00293408,0,0,0.00138074,0.00155334,0.0346912,0.0433208,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
